2022-06-10 20:34:20.262304,984576145926275082,[174837853778345984]
2022-06-10 20:55:40.028738,571567449468567553,[174837853778345984]
2022-06-10 20:56:18.132443,920418038602403910,[174837853778345984]
2022-06-10 20:59:03.317913,571567449468567553,[174837853778345984]
2022-06-10 20:59:42.399916,920418038602403910,[174837853778345984]
2022-06-10 21:16:40.445315,397503569361895444,"[174837853778345984, 778709999081619486, 778709940540932106]"
2022-06-10 21:21:07.869540,920418038602403910,[174837853778345984]
2022-06-11 05:50:36.707240,905889817986998313,"[174837853778345984, 942424800901599303]"
2022-06-11 05:58:32.485298,905889817986998313,"[174837853778345984, 942424800901599303]"
2022-06-11 11:00:11.901563,920418038602403910,[174837853778345984]
2022-06-11 11:00:35.115163,920418038602403910,[174837853778345984]
2022-06-11 11:54:45.574739,728560488266334288,[174837853778345984]
2022-06-11 12:51:30.775322,584383121840144394,[174837853778345984]
2022-06-11 12:52:45.675948,715236191947194458,[174837853778345984]
2022-06-11 12:53:32.586506,767726033436672031,"[174837853778345984, 942424800901599303, 930111883560755250, 925407712861360198, 778709999081619486, 778709940540932106, 779027188791246868, 774251889948622848]"
2022-06-11 12:54:32.935708,584383121840144394,[174837853778345984]
2022-06-11 12:54:35.241257,584383121840144394,[174837853778345984]
2022-06-11 13:24:23.353593,954679840643113030,[174837853778345984]
2022-06-11 13:39:49.756924,920418038602403910,[174837853778345984]
2022-06-11 13:41:31.515765,584383121840144394,[174837853778345984]
2022-06-11 13:45:54.292714,954679840643113030,[174837853778345984]
2022-06-11 13:47:32.035454,406114448403726337,"[174837853778345984, 778709999081619486, 778709940540932106, 779027188791246868, 774251888115187723]"
2022-06-11 13:51:18.980513,584383121840144394,[174837853778345984]
2022-06-11 16:11:40.976112,315567663424471042,[174837853778345984]
2022-06-11 18:29:12.722926,579161027690889234,"[174837853778345984, 942424800901599303, 930111883560755250, 925407712861360198, 778709999081619486, 778709940540932106, 779027188791246868, 774251888115187723]"
2022-06-11 18:29:24.757094,584383121840144394,[174837853778345984]
2022-06-11 19:51:49.658756,844278747398013048,"[174837853778345984, 942424800901599303, 930111883560755250, 925407712861360198, 778709999081619486, 778709940540932106, 779027188791246868, 774251888115187723]"
2022-06-11 19:54:12.720645,809484000325664790,[174837853778345984]
2022-06-11 20:23:26.690930,873041850074804285,[174837853778345984]
2022-06-11 22:10:10.616959,741495327122653304,"[174837853778345984, 942424800901599303, 930111883560755250, 925407712861360198, 778709999081619486, 778709940540932106, 779027188791246868, 774251888115187723]"
2022-06-11 22:12:18.055262,715236191947194458,[174837853778345984]
2022-06-11 22:35:09.474890,796617271237017631,"[174837853778345984, 778709999081619486, 778709940540932106, 779027188791246868, 774251888115187723]"
